audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
16,4,128,0.1,0.5,0.2,0.0003,0.0005,8,32,0.01,2.8783855,0.96086043,0.66597,0.33819,0.7594752186588921,0.7600541898750978
16,4,128,0.1,0.5,0.2,0.0003,0.0005,8,32,0.01,2.8625402,0.95557106,0.64566,0.33819,0.7565597667638484,0.7550110174439194
16,4,128,0.1,0.5,0.2,0.0003,0.0005,8,32,0.01,2.8684387,0.9575401,0.6616,0.31195,0.7580174927113703,0.7503609886020661
8,8,64,0.1,0.1,0.1,0.001,0.003,16,128,0.0,2.8959365,0.96671927,0.64359,0.34111,0.7521865889212828,0.7508168719382797
8,8,64,0.1,0.1,0.1,0.001,0.003,16,128,0.0,2.8645911,0.9562556,0.64477,0.34694,0.7653061224489796,0.7650266256969563
8,8,64,0.1,0.1,0.1,0.001,0.003,16,128,0.0,2.7347565,0.9129142,0.67607,0.35569,0.7842565597667639,0.7826949560234602
8,8,64,0.1,0.1,0.1,0.001,0.003,16,128,0.0,2.8888767,0.96436256,0.63904,0.32216,0.7463556851311953,0.7458041179107014
4,8,256,0.0,0.3,0.3,0.001,0.003,16,8,0.001,3.2936683,1.0994898,0.53624,0.28717,0.7419825072886297,0.7412553081663575
4,8,256,0.0,0.3,0.3,0.001,0.003,16,8,0.001,3.0541427,1.0195315,0.60707,0.33965,0.7755102040816326,0.7758563155109837
4,8,256,0.0,0.3,0.3,0.001,0.003,16,8,0.001,2.9188092,0.9743546,0.61334,0.3484,0.7434402332361516,0.7421590470065276
4,8,256,0.0,0.3,0.3,0.001,0.003,16,8,0.001,2.9594913,0.9879351,0.60036,0.29155,0.7346938775510204,0.7319179035250464
8,16,256,0.0,0.0,0.3,0.0003,0.0003,8,64,0.01,2.9348414,0.9797065,0.62684,0.32362,0.7521865889212828,0.7511999083270265
8,16,256,0.0,0.0,0.3,0.0003,0.0003,8,64,0.01,2.9434063,0.9825656,0.63696,0.30758,0.7551020408163265,0.75456949315516
8,16,256,0.0,0.0,0.3,0.0003,0.0003,8,64,0.01,2.848261,0.95080423,0.66168,0.31195,0.7696793002915452,0.7693617507051347
8,16,256,0.0,0.0,0.3,0.0003,0.0003,8,64,0.01,2.894412,0.96621054,0.65666,0.31924,0.7623906705539358,0.7624269074376352
4,16,128,0.15,0.2,0.2,0.003,0.0005,1,4,0.002,2.7959638,0.9333464,0.66891,0.35131,0.7638483965014577,0.7642588031132498
4,16,128,0.15,0.2,0.2,0.003,0.0005,1,4,0.002,2.8287828,0.94430214,0.66165,0.32216,0.7813411078717201,0.7813411078717203
4,16,128,0.15,0.2,0.2,0.003,0.0005,1,4,0.002,2.8252537,0.94312406,0.66492,0.33673,0.7682215743440233,0.7676688527443766
4,16,128,0.15,0.2,0.2,0.003,0.0005,1,4,0.002,2.7941537,0.9327423,0.66865,0.34694,0.7740524781341108,0.7720659584962416
4,8,256,0.1,0.2,0.3,0.0005,0.0005,1,8,0.001,2.9774218,0.9939208,0.64271,0.30321,0.7551020408163265,0.7550241149091216
4,8,256,0.1,0.2,0.3,0.0005,0.0005,1,8,0.001,2.7469199,0.91697466,0.70234,0.34257,0.7784256559766763,0.7789913213528971
4,8,256,0.1,0.2,0.3,0.0005,0.0005,1,8,0.001,2.881948,0.96204966,0.64991,0.32799,0.7725947521865889,0.7710826440701744
4,8,256,0.1,0.2,0.3,0.0005,0.0005,1,8,0.001,2.8158717,0.93999213,0.65433,0.34111,0.7594752186588921,0.756162548469059
4,16,256,0.1,0.5,0.1,0.0003,0.003,4,32,0.0,3.316431,1.1070884,0.52068,0.25948,0.7332361516034985,0.7312248481603008
4,16,256,0.1,0.5,0.1,0.0003,0.003,4,32,0.0,2.8943324,0.96618384,0.64801,0.34111,0.7682215743440233,0.7670028438025819
4,16,256,0.1,0.5,0.1,0.0003,0.003,4,32,0.0,2.6671,0.89032924,0.70611,0.35569,0.8046647230320699,0.8045369705166915
4,16,256,0.1,0.5,0.1,0.0003,0.003,4,32,0.0,3.0087035,1.0043632,0.61078,0.3309,0.7478134110787172,0.7426090153053553
8,16,64,0.15,0.0,0.0,0.0003,0.0005,8,128,0.0,3.1448424,1.049809,0.57915,0.26968,0.7346938775510204,0.734609457818215
8,16,64,0.15,0.0,0.0,0.0003,0.0005,8,128,0.0,3.1314356,1.0453335,0.57737,0.30758,0.7215743440233237,0.7212427671311719
8,16,64,0.15,0.0,0.0,0.0003,0.0005,8,128,0.0,3.0673883,1.0239532,0.58933,0.293,0.7478134110787172,0.7447232019759167
8,16,64,0.15,0.0,0.0,0.0003,0.0005,8,128,0.0,3.066849,1.0237733,0.59782,0.27697,0.7463556851311953,0.7429604918496936
4,8,64,0.0,0.1,0.15,0.003,0.0003,4,128,0.01,3.2466266,1.0837865,0.57001,0.29446,0.7463556851311953,0.7462749761558759
4,8,64,0.0,0.1,0.15,0.003,0.0003,4,128,0.01,3.059943,1.0214678,0.60453,0.28571,0.7536443148688047,0.7529499835034713
4,8,64,0.0,0.1,0.15,0.003,0.0003,4,128,0.01,3.0277553,1.010723,0.61375,0.27259,0.7536443148688047,0.7523489346077757
4,8,64,0.0,0.1,0.15,0.003,0.0003,4,128,0.01,2.8851414,0.96311575,0.64422,0.31924,0.7696793002915452,0.7682791622981981
8,8,128,0.15,0.0,0.1,0.003,0.0005,16,32,0.002,3.041788,1.0154073,0.61846,0.28134,0.7521865889212828,0.7506801113335043
8,8,128,0.15,0.0,0.1,0.003,0.0005,16,32,0.002,2.901622,0.96861726,0.64774,0.32362,0.7725947521865889,0.7713378354257155
8,8,128,0.15,0.0,0.1,0.003,0.0005,16,32,0.002,2.8965957,0.9669394,0.65168,0.3105,0.7536443148688047,0.7522152439232526
8,8,128,0.15,0.0,0.1,0.003,0.0005,16,32,0.002,2.954523,0.9862766,0.61219,0.31924,0.7565597667638484,0.7475317130046659
8,4,256,0.3,0.2,0.2,0.0005,0.003,1,128,0.0,2.8222148,0.9421096,0.64984,0.35277,0.7638483965014577,0.7590851160715965
8,4,256,0.3,0.2,0.2,0.0005,0.003,1,128,0.0,2.682722,0.89554423,0.68611,0.38047,0.7711370262390671,0.7709474017447562
8,4,256,0.3,0.2,0.2,0.0005,0.003,1,128,0.0,2.8224678,0.942194,0.67259,0.32799,0.7623906705539358,0.7621937992636639
8,4,256,0.3,0.2,0.2,0.0005,0.003,1,128,0.0,2.9062383,0.9701583,0.63545,0.32362,0.7551020408163265,0.7530273036759526
16,8,128,0.1,0.3,0.3,0.0005,0.0005,4,32,0.01,2.8786314,0.9609423,0.64769,0.30612,0.760932944606414,0.7577328773755733
16,8,128,0.1,0.3,0.3,0.0005,0.0005,4,32,0.01,2.823495,0.9425369,0.65209,0.33673,0.7551020408163265,0.7520099219794714
16,8,128,0.1,0.3,0.3,0.0005,0.0005,4,32,0.01,2.8262436,0.94345456,0.6574,0.32799,0.7594752186588921,0.7555792846627886
16,8,128,0.1,0.3,0.3,0.0005,0.0005,4,32,0.01,2.8668437,0.95700747,0.65333,0.3207,0.7565597667638484,0.756177321624949
16,4,64,0.3,0.0,0.2,0.001,0.0005,4,4,0.0,2.8326676,0.945599,0.65304,0.34402,0.749271137026239,0.7474563002434806
16,4,64,0.3,0.0,0.2,0.001,0.0005,4,4,0.0,2.7876441,0.93056923,0.67014,0.35131,0.7653061224489796,0.7636769947757619
16,4,64,0.3,0.0,0.2,0.001,0.0005,4,4,0.0,2.8763523,0.96018183,0.64122,0.32799,0.7653061224489796,0.7645386467117241
16,4,64,0.3,0.0,0.2,0.001,0.0005,4,4,0.0,2.8453193,0.94982237,0.65401,0.32216,0.7725947521865889,0.7719029833513645
8,4,128,0.0,0.15,0.5,0.0005,0.003,16,8,0.0,2.8752623,0.95981795,0.64685,0.31487,0.760932944606414,0.7611359957258715
8,4,128,0.0,0.15,0.5,0.0005,0.003,16,8,0.0,2.9183547,0.97420293,0.6403,0.31633,0.7536443148688047,0.7502513375228542
8,4,128,0.0,0.15,0.5,0.0005,0.003,16,8,0.0,2.938434,0.98090595,0.62455,0.31778,0.7638483965014577,0.7629081479351664
8,4,128,0.0,0.15,0.5,0.0005,0.003,16,8,0.0,3.244108,1.0829456,0.56594,0.30612,0.7405247813411079,0.7408095644321118
8,4,128,0.3,0.15,0.15,0.001,0.003,8,4,0.01,2.8733468,0.9591785,0.63163,0.34111,0.7594752186588921,0.7545114885860326
8,4,128,0.3,0.15,0.15,0.001,0.003,8,4,0.01,2.917057,0.9737697,0.63707,0.33673,0.7667638483965015,0.7664422791950731
8,4,128,0.3,0.15,0.15,0.001,0.003,8,4,0.01,2.9121535,0.9721328,0.61635,0.35423,0.7623906705539358,0.760879017026101
8,4,128,0.3,0.15,0.15,0.001,0.003,8,4,0.01,3.0249317,1.0097804,0.57203,0.32362,0.7463556851311953,0.741239569113937
8,8,64,0.15,0.0,0.15,0.003,0.0003,16,32,0.002,3.0509582,1.0184686,0.61728,0.29883,0.7536443148688047,0.7523489346077757
8,8,64,0.15,0.0,0.15,0.003,0.0003,16,32,0.002,2.966896,0.990407,0.62483,0.31633,0.7478134110787172,0.7437285833131057
8,8,64,0.15,0.0,0.15,0.003,0.0003,16,32,0.002,2.9743943,0.99291,0.63114,0.31924,0.7478134110787172,0.747851871084116
8,8,64,0.15,0.0,0.15,0.003,0.0003,16,32,0.002,3.0757535,1.0267457,0.58847,0.30321,0.7303206997084548,0.7282874148068613
8,16,256,0.1,0.15,0.5,0.0003,0.0003,1,64,0.002,3.0066884,1.0036904,0.61885,0.3207,0.749271137026239,0.7497922378960872
8,16,256,0.1,0.15,0.5,0.0003,0.0003,1,64,0.002,2.9062986,0.97017837,0.63297,0.32799,0.7580174927113703,0.757169892598488
8,16,256,0.1,0.15,0.5,0.0003,0.0003,1,64,0.002,2.940608,0.98163164,0.63385,0.30758,0.7623906705539358,0.7625614449155403
8,16,256,0.1,0.15,0.5,0.0003,0.0003,1,64,0.002,2.9402106,0.9814989,0.6336,0.31487,0.7405247813411079,0.7406762437883692
4,8,256,0.2,0.1,0.15,0.0003,0.003,1,128,0.002,2.9678185,0.990715,0.61406,0.32216,0.7448979591836735,0.7432750182795562
4,8,256,0.2,0.1,0.15,0.0003,0.003,1,128,0.002,2.8233263,0.94248056,0.65144,0.34402,0.7448979591836735,0.7434181519915337
4,8,256,0.2,0.1,0.15,0.0003,0.003,1,128,0.002,2.7787926,0.92761445,0.65385,0.32799,0.7842565597667639,0.7821464704925223
4,8,256,0.2,0.1,0.15,0.0003,0.003,1,128,0.002,2.8535988,0.9525862,0.65452,0.32799,0.7551020408163265,0.7544654753092946
16,4,128,0.2,0.15,0.15,0.001,0.0005,16,16,0.002,2.7439694,0.9159898,0.67965,0.33965,0.7784256559766763,0.7781201652353193
16,4,128,0.2,0.15,0.15,0.001,0.0005,16,16,0.002,2.861536,0.9552358,0.64754,0.33236,0.7594752186588921,0.7563475603843444
16,4,128,0.2,0.15,0.15,0.001,0.0005,16,16,0.002,2.7463238,0.9167758,0.67581,0.36297,0.7784256559766763,0.7765485128496713
16,4,128,0.2,0.15,0.15,0.001,0.0005,16,16,0.002,2.7986763,0.93425196,0.66147,0.33819,0.7696793002915452,0.7662329991813756
16,4,64,0.2,0.15,0.15,0.001,0.001,1,4,0.002,2.703097,0.9023458,0.68356,0.35131,0.782798833819242,0.7772413477197274
16,4,64,0.2,0.15,0.15,0.001,0.001,1,4,0.002,2.883118,0.96244025,0.64011,0.31778,0.7551020408163265,0.7547643931548266
16,4,64,0.2,0.15,0.15,0.001,0.001,1,4,0.002,2.8702095,0.95813096,0.63986,0.33819,0.7682215743440233,0.7668770638094506
16,4,64,0.2,0.15,0.15,0.001,0.001,1,4,0.002,2.899421,0.9678825,0.62878,0.34985,0.750728862973761,0.7495488550564474
16,4,128,0.15,0.1,0.0,0.0005,0.001,16,128,0.002,2.9632103,0.9891766,0.62817,0.29446,0.7594752186588921,0.7570412177984069
16,4,128,0.15,0.1,0.0,0.0005,0.001,16,128,0.002,2.8920062,0.9654073,0.64169,0.32653,0.749271137026239,0.749346512466046
16,4,128,0.15,0.1,0.0,0.0005,0.001,16,128,0.002,2.8353906,0.94650793,0.66348,0.33673,0.7580174927113703,0.757940494493537
16,4,128,0.15,0.1,0.0,0.0005,0.001,16,128,0.002,2.927275,0.9771806,0.63817,0.29738,0.7580174927113703,0.7580902387753701
16,16,256,0.5,0.1,0.5,0.0003,0.0005,8,32,0.0,2.8979547,0.9673931,0.65045,0.34548,0.7638483965014577,0.7629081479351664
16,16,256,0.5,0.1,0.5,0.0003,0.0005,8,32,0.0,2.842366,0.94883645,0.65917,0.34548,0.760932944606414,0.7606920824071076
16,16,256,0.5,0.1,0.5,0.0003,0.0005,8,32,0.0,2.8485823,0.95091146,0.64648,0.32945,0.7536443148688047,0.7517868816343759
16,16,256,0.5,0.1,0.5,0.0003,0.0005,8,32,0.0,2.8550124,0.95305806,0.65879,0.3207,0.7565597667638484,0.7532069429959566
8,8,128,0.1,0.3,0.0,0.003,0.0005,1,16,0.0,2.9276903,0.9773193,0.63593,0.29738,0.7419825072886297,0.7345494338384241
8,8,128,0.1,0.3,0.0,0.003,0.0005,1,16,0.0,2.8946757,0.96629846,0.65915,0.32507,0.750728862973761,0.7509720564127761
8,8,128,0.1,0.3,0.0,0.003,0.0005,1,16,0.0,2.9586117,0.9876415,0.63072,0.29883,0.7405247813411079,0.7392290361770564
8,8,128,0.1,0.3,0.0,0.003,0.0005,1,16,0.0,2.7897635,0.9312766,0.66535,0.34548,0.7725947521865889,0.7710826440701744
8,16,64,0.0,0.15,0.15,0.0003,0.0005,8,32,0.0,3.0759246,1.0268028,0.59657,0.30175,0.739067055393586,0.7395888420381961
8,16,64,0.0,0.15,0.15,0.0003,0.0005,8,32,0.0,2.9271426,0.97713655,0.64991,0.30612,0.7653061224489796,0.7656914883740337
8,16,64,0.0,0.15,0.15,0.0003,0.0005,8,32,0.0,2.9091725,0.9711378,0.63604,0.30612,0.7653061224489796,0.7632427052767412
8,16,64,0.0,0.15,0.15,0.0003,0.0005,8,32,0.0,2.9510977,0.9851334,0.64514,0.30612,0.7536443148688047,0.7538846639401121
16,8,256,0.0,0.3,0.1,0.001,0.0005,1,4,0.001,2.8234448,0.94252026,0.6716,0.31633,0.7551020408163265,0.7543570589937773
16,8,256,0.0,0.3,0.1,0.001,0.0005,1,4,0.001,2.8839371,0.96271366,0.6463,0.3207,0.760932944606414,0.7580913953617124
16,8,256,0.0,0.3,0.1,0.001,0.0005,1,4,0.001,2.7010381,0.9016585,0.68997,0.36735,0.7594752186588921,0.756162548469059
16,8,256,0.0,0.3,0.1,0.001,0.0005,1,4,0.001,2.8046215,0.93623656,0.65797,0.34257,0.7798833819241983,0.7751320100433877
4,8,256,0.0,0.5,0.2,0.001,0.0005,1,128,0.002,3.085679,1.030059,0.59203,0.29446,0.7332361516034985,0.7321083386814136
4,8,256,0.0,0.5,0.2,0.001,0.0005,1,128,0.002,3.0121415,1.0055108,0.63175,0.293,0.7551020408163265,0.7543570589937773
4,8,256,0.0,0.5,0.2,0.001,0.0005,1,128,0.002,3.0119789,1.0054566,0.62034,0.32362,0.7405247813411079,0.7408694496779731
4,8,256,0.0,0.5,0.2,0.001,0.0005,1,128,0.002,2.9304802,0.9782507,0.64229,0.31487,0.7580174927113703,0.7572813797200417
8,8,64,0.0,0.2,0.2,0.003,0.001,16,16,0.002,2.8670464,0.9570753,0.65201,0.3309,0.7740524781341108,0.772615016190464
8,8,64,0.0,0.2,0.2,0.003,0.001,16,16,0.002,2.848337,0.9508297,0.6664,0.31341,0.7405247813411079,0.740602786156722
8,8,64,0.0,0.2,0.2,0.003,0.001,16,16,0.002,2.8792703,0.96115583,0.64055,0.32216,0.7623906705539358,0.7611412801246595
8,8,64,0.0,0.2,0.2,0.003,0.001,16,16,0.002,2.8236337,0.9425834,0.64285,0.3586,0.7667638483965015,0.7641597504882365
16,8,64,0.2,0.0,0.1,0.0005,0.0003,16,64,0.002,3.0411358,1.0151895,0.61405,0.28863,0.7303206997084548,0.7298970329378178
16,8,64,0.2,0.0,0.1,0.0005,0.0003,16,64,0.002,2.9953048,0.9998904,0.62565,0.29009,0.7551020408163265,0.7546691275848088
16,8,64,0.2,0.0,0.1,0.0005,0.0003,16,64,0.002,2.9045172,0.96958375,0.64337,0.33528,0.7638483965014577,0.763693949430627
16,8,64,0.2,0.0,0.1,0.0005,0.0003,16,64,0.002,2.9892526,0.99786997,0.62432,0.29738,0.750728862973761,0.750134426536405
4,8,256,0.2,0.15,0.15,0.0003,0.0005,4,64,0.001,2.929803,0.97802466,0.62399,0.32216,0.7521865889212828,0.7490576591458936
4,8,256,0.2,0.15,0.15,0.0003,0.0005,4,64,0.001,2.7652793,0.92310345,0.66854,0.36297,0.7682215743440233,0.767765222159079
4,8,256,0.2,0.15,0.15,0.0003,0.0005,4,64,0.001,2.8313284,0.9451519,0.66064,0.31924,0.7536443148688047,0.7539436624707851
4,8,256,0.2,0.15,0.15,0.0003,0.0005,4,64,0.001,2.9135277,0.9725916,0.63836,0.31778,0.7551020408163265,0.75456949315516
8,4,64,0.2,0.2,0.1,0.003,0.003,16,8,0.01,2.8482738,0.9508087,0.64521,0.34111,0.7725947521865889,0.7705215521240801
8,4,64,0.2,0.2,0.1,0.003,0.003,16,8,0.01,2.822832,0.9423156,0.65775,0.34548,0.7769679300291545,0.7761338181163254
8,4,64,0.2,0.2,0.1,0.003,0.003,16,8,0.01,2.9116538,0.971966,0.62182,0.34694,0.7667638483965015,0.760673941381574
8,4,64,0.2,0.2,0.1,0.003,0.003,16,8,0.01,2.8721263,0.958771,0.61765,0.34985,0.760932944606414,0.7575466602314352
8,8,64,0.3,0.1,0.0,0.0003,0.0005,8,128,0.0,2.9620073,0.9887751,0.62012,0.31633,0.749271137026239,0.7482728484249915
8,8,64,0.3,0.1,0.0,0.0003,0.0005,8,128,0.0,3.1574655,1.0540227,0.58118,0.30029,0.7478134110787172,0.746988732180921
8,8,64,0.3,0.1,0.0,0.0003,0.0005,8,128,0.0,3.1318758,1.0454803,0.57685,0.28717,0.739067055393586,0.7336821603448473
8,8,64,0.3,0.1,0.0,0.0003,0.0005,8,128,0.0,3.1206598,1.0417362,0.58012,0.28426,0.7303206997084548,0.7297897238957839
8,16,256,0.2,0.3,0.15,0.0003,0.0003,16,16,0.0,2.9255788,0.9766145,0.63183,0.32799,0.739067055393586,0.7378318424275093
8,16,256,0.2,0.3,0.15,0.0003,0.0003,16,16,0.0,2.799018,0.93436605,0.66887,0.32945,0.7667638483965015,0.7668339650846938
8,16,256,0.2,0.3,0.15,0.0003,0.0003,16,16,0.0,2.8480198,0.9507238,0.65238,0.34402,0.7463556851311953,0.7425603915035404
8,16,256,0.2,0.3,0.15,0.0003,0.0003,16,16,0.0,2.8262465,0.9434556,0.66237,0.32799,0.7682215743440233,0.7673547521601028
8,16,64,0.0,0.0,0.2,0.001,0.0005,8,8,0.0,2.8078332,0.9373087,0.6652,0.31778,0.7682215743440233,0.7674636324668579
8,16,64,0.0,0.0,0.2,0.001,0.0005,8,8,0.0,2.8860178,0.9634083,0.64034,0.33673,0.7521865889212828,0.7482758016003571
8,16,64,0.0,0.0,0.2,0.001,0.0005,8,8,0.0,2.8154423,0.9398487,0.65699,0.36006,0.7696793002915452,0.7697485405211352
8,16,64,0.0,0.0,0.2,0.001,0.0005,8,8,0.0,2.8939455,0.96605474,0.64112,0.3309,0.7623906705539358,0.760879017026101
8,16,128,0.15,0.2,0.0,0.001,0.003,16,32,0.01,2.926436,0.9769006,0.61711,0.32945,0.750728862973761,0.7483741747359417
8,16,128,0.15,0.2,0.0,0.001,0.003,16,32,0.01,2.845686,0.9499448,0.67418,0.35131,0.7623906705539358,0.76262248652212
8,16,128,0.15,0.2,0.0,0.001,0.003,16,32,0.01,2.9300675,0.97811294,0.62123,0.32216,0.7536443148688047,0.7480877982839178
8,16,128,0.15,0.2,0.0,0.001,0.003,16,32,0.01,4.1593075,1.388457,0.20479,0.15743,0.5699708454810496,0.563880588272773
16,4,256,0.5,0.2,0.2,0.003,0.0003,4,8,0.001,2.9292638,0.9778446,0.62766,0.32799,0.7551020408163265,0.7546691275848088
16,4,256,0.5,0.2,0.2,0.003,0.0003,4,8,0.001,2.7985697,0.9342163,0.67481,0.3309,0.7623906705539358,0.7625614449155403
16,4,256,0.5,0.2,0.2,0.003,0.0003,4,8,0.001,2.8401403,0.94809353,0.65452,0.33382,0.760932944606414,0.7592025188368071
16,4,256,0.5,0.2,0.2,0.003,0.0003,4,8,0.001,2.8971252,0.967116,0.64672,0.33236,0.7288629737609329,0.7289444844109567
8,8,128,0.5,0.3,0.0,0.003,0.001,1,32,0.0,2.8055937,0.93656117,0.65985,0.35131,0.7711370262390671,0.7699336256415431
8,8,128,0.5,0.3,0.0,0.003,0.001,1,32,0.0,2.739923,0.91463894,0.67365,0.34694,0.7682215743440233,0.7660321273860511
8,8,128,0.5,0.3,0.0,0.003,0.001,1,32,0.0,2.8568842,0.95368284,0.65078,0.32507,0.7711370262390671,0.7672359556904808
8,8,128,0.5,0.3,0.0,0.003,0.001,1,32,0.0,2.755394,0.91980374,0.67365,0.3484,0.7740524781341108,0.7735136614803674
16,4,64,0.2,0.3,0.0,0.003,0.0003,4,32,0.01,3.0270858,1.0104995,0.62218,0.30904,0.750728862973761,0.7504320061750283
16,4,64,0.2,0.3,0.0,0.003,0.0003,4,32,0.01,3.0351777,1.0132006,0.62789,0.31487,0.7594752186588921,0.7598209046096924
16,4,64,0.2,0.3,0.0,0.003,0.0003,4,32,0.01,2.9614801,0.9885991,0.63307,0.32507,0.7463556851311953,0.7461897975365994
16,4,64,0.2,0.3,0.0,0.003,0.0003,4,32,0.01,2.8798728,0.96135694,0.65276,0.32945,0.7623906705539358,0.7607413052698707
16,16,128,0.5,0.2,0.2,0.0003,0.003,8,4,0.0,2.8544753,0.95287883,0.65028,0.31778,0.7638483965014577,0.7621390734851389
16,16,128,0.5,0.2,0.2,0.0003,0.003,8,4,0.0,2.7462058,0.9167363,0.67177,0.35423,0.7900874635568513,0.7894489077089518
16,16,128,0.5,0.2,0.2,0.0003,0.003,8,4,0.0,2.9274518,0.97723967,0.64113,0.33236,0.7755102040816326,0.7754387720000281
16,16,128,0.5,0.2,0.2,0.0003,0.003,8,4,0.0,2.7622478,0.9220915,0.68163,0.33528,0.7740524781341108,0.7720659584962416
8,16,64,0.1,0.0,0.15,0.0005,0.0005,4,4,0.001,2.8628895,0.9556876,0.64739,0.33819,0.7376093294460642,0.737344968495606
8,16,64,0.1,0.0,0.15,0.0005,0.0005,4,4,0.001,2.814971,0.9396915,0.67376,0.33965,0.7740524781341108,0.7740170271584426
8,16,64,0.1,0.0,0.15,0.0005,0.0005,4,4,0.001,2.772422,0.92548794,0.68191,0.33528,0.7842565597667639,0.7836002662564229
8,16,64,0.1,0.0,0.15,0.0005,0.0005,4,4,0.001,2.902781,0.9690041,0.64119,0.31341,0.7551020408163265,0.7544654753092946
4,8,256,0.1,0.2,0.3,0.0005,0.001,4,8,0.001,2.6340582,0.87929934,0.70045,0.36735,0.7740524781341108,0.7723489151084515
4,8,256,0.1,0.2,0.3,0.0005,0.001,4,8,0.001,4.199679,1.4019338,0.1469,0.18805,0.5364431486880467,0.49419225522078847
4,8,256,0.1,0.2,0.3,0.0005,0.001,4,8,0.001,2.6796038,0.8945033,0.69721,0.37026,0.7755102040816326,0.7745048227191085
4,8,256,0.1,0.2,0.3,0.0005,0.001,4,8,0.001,4.210735,1.4056244,0.10754,0.17784,0.5276967930029155,0.49889364320186497
8,4,256,0.0,0.15,0.3,0.001,0.003,8,8,0.01,2.7358742,0.91328734,0.67641,0.3586,0.7740524781341108,0.7736975140830364
8,4,256,0.0,0.15,0.3,0.001,0.003,8,8,0.01,2.897666,0.9672967,0.62263,0.3484,0.760932944606414,0.7554231254841967
8,4,256,0.0,0.15,0.3,0.001,0.003,8,8,0.01,2.8655329,0.95657,0.62968,0.34111,0.7565597667638484,0.7498132495115678
8,4,256,0.0,0.15,0.3,0.001,0.003,8,8,0.01,2.8662236,0.9568005,0.63314,0.36006,0.7740524781341108,0.773097226752017
4,4,256,0.0,0.2,0.0,0.0005,0.001,4,4,0.001,2.8062465,0.9367791,0.66978,0.32945,0.7667638483965015,0.7666113080796315
4,4,256,0.0,0.2,0.0,0.0005,0.001,4,4,0.001,2.804258,0.9361153,0.67438,0.32799,0.760932944606414,0.760932944606414
4,4,256,0.0,0.2,0.0,0.0005,0.001,4,4,0.001,2.877081,0.9604249,0.63872,0.3484,0.7376093294460642,0.7365646088168516
4,4,256,0.0,0.2,0.0,0.0005,0.001,4,4,0.001,2.7872992,0.9304541,0.68506,0.32653,0.7711370262390671,0.7714151183900194
16,4,128,0.15,0.5,0.15,0.0003,0.003,16,8,0.002,2.7866147,0.9302256,0.64727,0.34548,0.7769679300291545,0.7731662498130163
16,4,128,0.15,0.5,0.15,0.0003,0.003,16,8,0.002,2.8630905,0.9557546,0.65327,0.3207,0.7623906705539358,0.7620173857776449
16,4,128,0.15,0.5,0.15,0.0003,0.003,16,8,0.002,2.7474658,0.9171569,0.6675,0.33965,0.7798833819241983,0.7787259711584269
16,4,128,0.15,0.5,0.15,0.0003,0.003,16,8,0.002,2.977912,0.99408424,0.62308,0.30175,0.760932944606414,0.7598622787398298
8,16,128,0.2,0.15,0.0,0.001,0.0003,1,128,0.001,3.0612526,1.0219051,0.59648,0.28863,0.7317784256559767,0.7301478852080283
8,16,128,0.2,0.15,0.0,0.001,0.0003,1,128,0.001,2.9149287,0.9730593,0.63549,0.293,0.7594752186588921,0.7568747148146786
8,16,128,0.2,0.15,0.0,0.001,0.0003,1,128,0.001,2.993286,0.9992163,0.61287,0.29155,0.7551020408163265,0.7533294095401439
8,16,128,0.2,0.15,0.0,0.001,0.0003,1,128,0.001,3.0069027,1.0037619,0.63207,0.27843,0.7463556851311953,0.746005978624642
4,8,128,0.3,0.1,0.2,0.001,0.003,4,128,0.002,2.8360868,0.9467403,0.66117,0.32653,0.7682215743440233,0.7671243739998544
4,8,128,0.3,0.1,0.2,0.001,0.003,4,128,0.002,2.9217358,0.97533154,0.64373,0.31341,0.7725947521865889,0.7700557567260305
4,8,128,0.3,0.1,0.2,0.001,0.003,4,128,0.002,2.777983,0.92734414,0.66285,0.33819,0.7711370262390671,0.7683326168220747
4,8,128,0.3,0.1,0.2,0.001,0.003,4,128,0.002,2.8170145,0.94037354,0.66229,0.33236,0.7900874635568513,0.7886916714493917
16,16,256,0.3,0.1,0.0,0.003,0.0005,16,8,0.01,3.1501443,1.0515788,0.58657,0.293,0.7711370262390671,0.7702811074788437
16,16,256,0.3,0.1,0.0,0.003,0.0005,16,8,0.01,2.861938,0.95537007,0.64294,0.34111,0.7784256559766763,0.7774333315149641
16,16,256,0.3,0.1,0.0,0.003,0.0005,16,8,0.01,2.9516933,0.985332,0.60845,0.31924,0.7784256559766763,0.774553243725556
16,16,256,0.3,0.1,0.0,0.003,0.0005,16,8,0.01,2.9159453,0.9733986,0.62446,0.34985,0.7594752186588921,0.7580799718777317
8,8,64,0.15,0.3,0.5,0.003,0.003,4,32,0.002,2.886295,0.9635008,0.64688,0.34111,0.7580174927113703,0.7521984511142674
8,8,64,0.15,0.3,0.5,0.003,0.003,4,32,0.002,2.709021,0.9043234,0.68675,0.3484,0.7769679300291545,0.7727747174777264
8,8,64,0.15,0.3,0.5,0.003,0.003,4,32,0.002,2.8851676,0.96312445,0.64669,0.32216,0.7696793002915452,0.7675795207410553
